,bicoloring,date,density,frustration_score,threshold
110,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2015-12-31,0.9272727272727272,0.0,0.5
111,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2016-05-31,0.5454545454545454,0.0,0.5
112,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2016-10-31,0.32727272727272727,0.0,0.5
113,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 1}",2017-03-31,0.5818181818181818,0.0,0.5
114,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2017-08-31,0.4727272727272727,0.0,0.5
115,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2008-06-30,0.6545454545454545,0.0,0.6
116,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2008-11-30,1.0,0.0,0.6
117,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2009-04-30,0.6727272727272727,0.0,0.6
118,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2009-09-30,0.6181818181818182,0.0,0.6
119,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2010-02-28,1.0,0.0,0.6
120,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2010-07-31,0.9818181818181818,0.0,0.6
121,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 1, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2010-12-31,0.5454545454545454,0.0,0.6
122,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2011-05-31,0.6363636363636364,0.0,0.6
123,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2011-10-31,1.0,0.0,0.6
124,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 1}",2012-03-31,0.6727272727272727,0.0,0.6
125,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2012-08-31,0.509090909090909,0.0,0.6
126,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2013-01-31,0.8,0.0,0.6
127,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2013-06-30,1.0,0.0,0.6
128,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2013-11-30,0.5454545454545454,0.0,0.6
129,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2014-04-30,0.5454545454545454,0.0,0.6
130,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2014-09-30,0.5636363636363636,0.0,0.6
131,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2015-02-28,0.4909090909090909,0.0,0.6
132,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2015-07-31,0.5272727272727272,0.0,0.6
133,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2015-12-31,0.7818181818181819,0.0,0.6
134,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2016-05-31,0.41818181818181815,0.0,0.6
135,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 1, 'XLY': 0, 'XLP': 1, 'XLU': 1, 'XLE': 0, 'XLV': 1}",2016-10-31,0.16363636363636364,0.0,0.6
136,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2017-03-31,0.43636363636363634,0.0,0.6
137,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2017-08-31,0.4,0.0,0.6
138,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2008-06-30,0.43636363636363634,0.0,0.7000000000000001
139,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2008-11-30,0.9272727272727272,0.0,0.7000000000000001
140,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 1, 'XLU': 1, 'XLE': 0, 'XLV': 1}",2009-04-30,0.4727272727272727,0.0,0.7000000000000001
141,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 0}",2009-09-30,0.41818181818181815,0.0,0.7000000000000001
142,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2010-02-28,0.9818181818181818,0.0,0.7000000000000001
143,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2010-07-31,0.8909090909090909,0.0,0.7000000000000001
144,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2010-12-31,0.34545454545454546,0.0,0.7000000000000001
145,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2011-05-31,0.3090909090909091,0.0,0.7000000000000001
146,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2011-10-31,0.9090909090909091,0.0,0.7000000000000001
147,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2012-03-31,0.4909090909090909,0.0,0.7000000000000001
148,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2012-08-31,0.38181818181818183,0.0,0.7000000000000001
149,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2013-01-31,0.5454545454545454,0.0,0.7000000000000001
150,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2013-06-30,0.9636363636363636,0.0,0.7000000000000001
151,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 1}",2013-11-30,0.36363636363636365,0.0,0.7000000000000001
152,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2014-04-30,0.4727272727272727,0.0,0.7000000000000001
153,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 0, 'XLV': 1}",2014-09-30,0.41818181818181815,0.0,0.7000000000000001
154,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 0}",2015-02-28,0.2909090909090909,0.0,0.7000000000000001
155,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2015-07-31,0.38181818181818183,0.0,0.7000000000000001
156,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2015-12-31,0.6,0.0,0.7000000000000001
157,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2016-05-31,0.2909090909090909,0.0,0.7000000000000001
158,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 1, 'RWR': 1, 'XLY': 0, 'XLP': 1, 'XLU': 1, 'XLE': 0, 'XLV': 1}",2016-10-31,0.05454545454545454,0.0,0.7000000000000001
159,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 1, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2017-03-31,0.2727272727272727,0.0,0.7000000000000001
160,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 1, 'XLV': 0}",2017-08-31,0.3090909090909091,0.0,0.7000000000000001
161,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 0}",2008-06-30,0.12727272727272726,0.0,0.8
162,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2008-11-30,0.8363636363636363,0.0,0.8
163,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 1}",2009-04-30,0.2909090909090909,0.0,0.8
164,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 1}",2009-09-30,0.2909090909090909,0.0,0.8
165,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2010-02-28,0.6727272727272727,0.0,0.8
166,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2010-07-31,0.6363636363636364,0.0,0.8
167,"{'XLI': 1, 'XLB': 1, 'XLF': 0, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 0, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2010-12-31,0.18181818181818182,0.0,0.8
168,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 0, 'XLU': 0, 'XLE': 1, 'XLV': 1}",2011-05-31,0.09090909090909091,0.0,0.8
169,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2011-10-31,0.7818181818181819,0.0,0.8
170,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2012-03-31,0.2727272727272727,0.0,0.8
171,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 0, 'XLU': 0, 'XLE': 1, 'XLV': 0}",2012-08-31,0.23636363636363636,0.0,0.8
172,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 0, 'IYT': 1, 'RWR': 1, 'XLY': 0, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2013-01-31,0.18181818181818182,0.0,0.8
173,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 0}",2013-06-30,0.7636363636363637,0.0,0.8
174,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 1, 'IYT': 0, 'RWR': 1, 'XLY': 0, 'XLP': 0, 'XLU': 1, 'XLE': 0, 'XLV': 0}",2013-11-30,0.10909090909090909,0.0,0.8
175,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 0, 'XLU': 0, 'XLE': 1, 'XLV': 1}",2014-04-30,0.36363636363636365,0.0,0.8
176,"{'XLI': 0, 'XLB': 1, 'XLF': 0, 'XLK': 0, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 1, 'XLE': 0, 'XLV': 0}",2014-09-30,0.18181818181818182,0.0,0.8
177,"{'XLI': 1, 'XLB': 1, 'XLF': 0, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 0, 'XLP': 1, 'XLU': 0, 'XLE': 1, 'XLV': 0}",2015-02-28,0.03636363636363636,0.0,0.8
178,"{'XLI': 0, 'XLB': 0, 'XLF': 0, 'XLK': 1, 'IYT': 0, 'RWR': 0, 'XLY': 0, 'XLP': 0, 'XLU': 1, 'XLE': 0, 'XLV': 0}",2015-07-31,0.16363636363636364,0.0,0.8
179,"{'XLI': 1, 'XLB': 0, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 1, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2015-12-31,0.38181818181818183,0.0,0.8
180,"{'XLI': 1, 'XLB': 0, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 0, 'XLU': 0, 'XLE': 0, 'XLV': 1}",2016-05-31,0.09090909090909091,0.0,0.8
181,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 1, 'XLU': 1, 'XLE': 1, 'XLV': 0}",2017-03-31,0.14545454545454545,0.0,0.8
182,"{'XLI': 1, 'XLB': 1, 'XLF': 1, 'XLK': 1, 'IYT': 1, 'RWR': 0, 'XLY': 1, 'XLP': 0, 'XLU': 1, 'XLE': 1, 'XLV': 1}",2017-08-31,0.14545454545454545,0.0,0.8
